Title,Abstract,StoreId,documentType,year
Temporal Association of Certain Neuropsychiatric Disorders Following Vaccination of Children and Adolescents: A Pilot Case-Control Study.,"BACKGROUND Although the association of the measles, mumps, and rubella vaccine with autism spectrum disorder has been convincingly disproven, the onset of certain brain-related autoimmune and inflammatory disorders has been found to be temporally associated with the antecedent administration of various vaccines. This study examines whether antecedent vaccinations are associated with increased incidence of obsessive-compulsive disorder (OCD), anorexia nervosa (AN), anxiety disorder, chronic tic disorder, attention deficit hyperactivity disorder, major depressive disorder, and bipolar disorder in a national sample of privately insured children.
 METHODS Using claims data, we compared the prior year's occurrence of vaccinations in children and adolescents aged 6-15 years with the above neuropsychiatric disorders that were newly diagnosed between January 2002 and December 2007, as well as two control conditions, broken bones and open wounds. Subjects were matched with controls according to age, gender, geographical area, and seasonality. Conditional logistic regression models were used to determine the association of prior vaccinations with each condition.
 RESULTS Subjects with newly diagnosed AN were more likely than controls to have had any vaccination in the previous 3 months [hazard ratio (HR) 1.80, 95% confidence interval 1.21-2.68]. Influenza vaccinations during the prior 3, 6, and 12 months were also associated with incident diagnoses of AN, OCD, and an anxiety disorder. Several other associations were also significant with HRs greater than 1.40 (hepatitis A with OCD and AN; hepatitis B with AN; and meningitis with AN and chronic tic disorder).
 CONCLUSION This pilot epidemiologic analysis implies that the onset of some neuropsychiatric disorders may be temporally related to prior vaccinations in a subset of individuals. These findings warrant further investigation, but do not prove a causal role of antecedent infections or vaccinations in the pathoetiology of these conditions. Given the modest magnitude of these findings in contrast to the clear public health benefits of the timely administration of vaccines in preventing mortality and morbidity in childhood infectious diseases, we encourage families to maintain vaccination schedules according to CDC guidelines.",1865557004, Journal Article,2017
Plasma Chemokines in Patients with Alcohol Use Disorders: Association of CCL11 (Eotaxin-1) with Psychiatric Comorbidity.,"Recent studies have linked changes in peripheral chemokine concentrations to the presence of both addictive behaviors and psychiatric disorders. The present study further explore this link by analyzing the potential association of psychiatry comorbidity with alterations in the concentrations of circulating plasma chemokine in patients of both sexes diagnosed with alcohol use disorders (AUD). To this end, 85 abstinent subjects with AUD from an outpatient setting and 55 healthy subjects were evaluated for substance and mental disorders. Plasma samples were obtained to quantify chemokine concentrations [C-C motif (CC), C-X-C motif (CXC), and C-X3-C motif (CX3C) chemokines]. Abstinent AUD patients displayed a high prevalence of comorbid mental disorders (72%) and other substance use disorders (45%). Plasma concentrations of chemokines CXCL12/stromal cell-derived factor-1 (p &lt; 0.001) and CX3CL1/fractalkine (p &lt; 0.05) were lower in AUD patients compared to controls, whereas CCL11/eotaxin-1 concentrations were strongly decreased in female AUD patients (p &lt; 0.001). In the alcohol group, CXCL8 concentrations were increased in patients with liver and pancreas diseases and there was a significant correlation to aspartate transaminase (r = +0.456, p &lt; 0.001) and gamma-glutamyltransferase (r = +0.647, p &lt; 0.001). Focusing on comorbid psychiatric disorders, we distinguish between patients with additional mental disorders (N = 61) and other substance use disorders (N = 38). Only CCL11 concentrations were found to be altered in AUD patients diagnosed with mental disorders (p &lt; 0.01) with a strong main effect of sex. Thus, patients with mood disorders (N = 42) and/or anxiety (N = 16) had lower CCL11 concentrations than non-comorbid patients being more evident in women. The alcohol-induced alterations in circulating chemokines were also explored in preclinical models of alcohol use with male Wistar rats. Rats exposed to repeated ethanol (3 g/kg, gavage) had lower CXCL12 (p &lt; 0.01) concentrations and higher CCL11 concentrations (p &lt; 0.001) relative to vehicle-treated rats. Additionally, the increased CCL11 concentrations in rats exposed to ethanol were enhanced by the prior exposure to restraint stress (p &lt; 0.01). Concordantly, acute ethanol exposure induced changes in CXCL12, CX3CL1, and CCL11 in the same direction to repeated exposure. These results clearly indicate a contribution of specific chemokines to the phenotype of AUD and a strong effect of sex, revealing a link of CCL11 to alcohol and anxiety/stress.",1865536727, Journal Article,2016
Influence of Peer-Based Needle Exchange Programs on Mental Health Status in People Who Inject Drugs: A Nationwide New Zealand Study.,"Alleviating the personal and social burden associated with substance use disorders requires the implementation of a comprehensive strategy, including outreach, education, community interventions, psychiatric treatment, and access to needle exchange programs (NEP), where peer support may be available. Given that substantial research underscores the potential benefits of peer support in psychiatric interventions, we aimed to conduct a national survey to examine key domains of mental health status in people who inject drugs (PWID) in New Zealand. PWID were recruited from 24 pharmacies and 16 dedicated peer-based needle exchanges (PBNEs) across the country. We focused on two mental health outcomes: (1) affective dysregulation, across the three emotional domains of the Depression Anxiety Stress Scale, due to its role in the maintenance of continued drug use, and (2) positive cognition and effective health- and drug-related information exchange with the provider, using the Satisfaction with Life Scale and an ad hoc questionnaire, respectively, in view of their association with improved mental health outcomes. We hypothesized that access to peer support would be associated with mental health benefits for PWIDs. Remarkably, the results of a multistep regression analysis revealed that irrespective of sex, age, ethnicity, main drug used, length of drug use, and frequency of visits to the NEP, the exclusive or preferential use of PBNEs predicted significantly lower depression and anxiety scores, greater satisfaction with life, and increased health-related information exchange with the service provider. These findings demonstrate for the first time an association between access to peer support at PBNEs and positive indices of mental health, lending strong support to the effective integration of such peer-delivered NEP services into the network of mental health services for PWID worldwide.",1865536254, Journal Article,2016
"Feasibility and Preliminary Efficacy of a Novel RDoC-Based Treatment Program for Adolescent Depression: ""Training for Awareness Resilience and Action"" (TARA)-A Pilot Study.","BACKGROUND The novel group treatment program Training for Awareness, Resilience, and Action (TARA) was developed to target specific mechanisms based on neuroscience findings in adolescent depression and framed within the National Institute of Mental Health Research Domain Criteria. TARA contains training of autonomic and emotional self-regulation, interoceptive awareness, relational skills, and value-based committed action.
 METHODS We performed a single-arm trial to test the feasibility and preliminary efficacy of TARA in reducing depression and anxiety levels and assessed whether the specific targeted domains of function reflected the hypothesized symptom change. Twenty-six adolescents (14-18 years old, 7 males and 19 females) participated in the 12-week group program. Assessment was performed before (T0), immediately after (T1), and 3 months after the end of TARA (T2).
 RESULTS Significant improvement was seen in depression symptoms (Reynolds Adolescent Depression Scale Second Edition) between T0-T1 (t-value = -3.56, p = 0.002, CI = -6.64, -1.77) and T0-T2 (t-value = -4.17, p &lt; 0.001, CI = -11.20, -3.75) and anxiety symptoms (Multidimensional Anxiety Scale for Children) between T0-T1 (t-value = -2.26, p = 0.033, CI = -4.61, -0.21) and T0-T2 (t-value = -3.06, p = 0.006, 95% confidence interval = -9.02, -1.73). Significant improvements in psychological flexibility, sleep, and mindfulness skills were also found between T0 and T2.
 LIMITATIONS The sample size was small without a control condition. The pilot design did not allow for testing the hypothesized brain changes and effect of TARA on relevant systemic biomarkers.
 CONCLUSION TARA is feasible in a sample of clinically depressed and/or anxious adolescents and preliminary efficacy was demonstrated by reduced depression and anxiety symptoms. The specific symptom and behavioral outcomes corresponded well with the hypothesized mechanisms of change.",1863218524, Journal Article,2016
"Social Phobia Is Associated with Delayed Onset of Chickenpox, Measles, and Mumps Infections.","OBJECTIVE Evidence showing that infectious diseases in childhood play an important role in the etiopathogenesis of neurodevelopmental and other mental disorders is growing. The aim of this study was to explore the timing of common childhood diseases in early-onset anxiety disorders.
 MATERIALS AND METHODS We analyzed data from PsyCoLaus, a large Swiss Population Cohort Study (N = 3720). In this study, we regressed overanxious disorder, separation anxiety disorder, social phobia, and specific phobias on the age of onset of several childhood diseases, always adjusting for the other anxiety disorders listed above and for sex.
 RESULTS The timing of viral childhood diseases (chickenpox, measles, and mumps) was consistently delayed in social phobia, notably both in men and women. We found no evidence for a reversed sequence of onset of phobia symptoms before that of the infections included.
 CONCLUSION Social phobia was the only early anxiety disorder to show an association with a delayed onset of common viral childhood diseases.",1861454896, Journal Article,2016
Psychological Disorders and Ecological Factors Affect the Development of Executive Functions: Some Perspectives.,"The links between deficits in executive functions (EFs) (e.g., mental flexibility, inhibition capacities, etc.) and some psychological disorders (e.g., anxiety and depressive disorders) have been investigated in the past decades or so. Observations evidenced that some deficits in working memory, planning, and mental flexibility were highly correlated with anxiety and depressive disorders. The majority of studies focused on adults' population, whereas it seems important to adopt a developmental perspective to fully understand the dynamic relation of these EF/psychological disorders. We suggest to focus on the following two axes in future research: (i) relations between EF and anxiety traits through development and (ii) the possible role of external factors such as parent-child relationships on the development of EF.",1851696892," Journal Article , Review",2016
Gender Differences in Demographic and Clinical Features of Physicians Admitted to a Program for Medical Professionals with Mental Disorders.,"OBJECTIVE To examine the demographic and clinical differences between men and women admitted to a Physicians' Health Programme (PHP).
 METHOD Retrospective chart review of 778 medical records of physicians admitted to the Barcelona PHP from February 1, 1998 until December 31, 2015.
 RESULTS Women admitted to the Barcelona PHP were younger than men, were more likely to be self-referred and to be admitted for a non-addictive mental disorder. Prevalence of unipolar affective disorders (60.1 vs. 37.6%), adjustment disorders (62.4 vs. 37.6%), and obsessive-compulsive disorder (61.1 vs. 38.9%) was significantly higher among women, whereas prevalence of alcohol use disorders was lower (32.7 vs. 67.3%). Nevertheless, both groups were similar with regard to medical specialty, working status, length of their first treatment episode, and presence of hospitalization during that episode. After multivariate analysis, age, type of referral, and main diagnosis (addictive disorders vs. other mental disorders) discriminated the differences between groups.
 CONCLUSION Women physicians seem to be more prone to voluntarily ask for help from PHPs and are more likely to suffer from mood and anxiety disorders compared to men. However, mental disorders' severity may be similar in both groups. More studies are needed to clarify the gender factors related to this behavior.",1847890668, Journal Article,2016
"Descriptive Characterization of Psycho-Trauma, Psychological Distress, and Post-traumatic Stress Disorder among Children and Adolescent Internally Displaced Persons in Kaduna, Nigeria.","BACKGROUND A postelection violent conflict in Kaduna resulted in 800 deaths and 65,000 displaced people leading to setting up of camp for internally displaced persons (IDPs). We set out to determine the prevalence and pattern of psycho-traumatic stressful life events, psychological distress, and post-traumatic stress disorder (PTSD) among child/adolescents IDPs.
 METHODS A descriptive cross-sectional study of 73 child/adolescent IDPs were selected by total sampling. Stressful life event checklist measured conflict-related trauma and reaction of adolescents to traumatic stress (RATS) measured post-trauma reaction of children/adolescents. Hopkins Symptoms Checklist 37 for Adolescents measured psychological distress associated with trauma. Diagnostic Interview Schedule for Children was used for diagnosis of PTSD.
 RESULTS Of 73 respondents, 3 (4.1%) had probable PTSD, 2 (2.7%) had definitive PTSD, and mean score of the child/adolescent IDPs on HSCL-37A and RATS was 44.7 (SD = 6.3) and 31.9 (SD = 5.7), respectively. Most frequently occurring psychological distress among female participants was suddenly scared for no reason 7 (19.5%) and becoming angry easily and feeling fearful 5 (13.9%). The average score for female participants were higher than that for males on depressive and anxiety subscale of HSCL-37A.
 CONCLUSION We concluded that children/adolescent IDPs were exposed to psycho-trauma following postelection violent conflict and developed psychological distress. However, the low prevalence of psychological distress and PTSD suggested that living with parents and psychosocial intervention provided could have led to much lower morbidity.",1839123016, Journal Article,2016
Cell-Phone Addiction: A Review.,"We present a review of the studies that have been published about addiction to cell phones. We analyze the concept of cell-phone addiction as well as its prevalence, study methodologies, psychological features, and associated psychiatric comorbidities. Research in this field has generally evolved from a global view of the cell phone as a device to its analysis via applications and contents. The diversity of criteria and methodological approaches that have been used is notable, as is a certain lack of conceptual delimitation that has resulted in a broad spread of prevalent data. There is a consensus about the existence of cell-phone addiction, but the delimitation and criteria used by various researchers vary. Cell-phone addiction shows a distinct user profile that differentiates it from Internet addiction. Without evidence pointing to the influence of cultural level and socioeconomic status, the pattern of abuse is greatest among young people, primarily females. Intercultural and geographical differences have not been sufficiently studied. The problematic use of cell phones has been associated with personality variables, such as extraversion, neuroticism, self-esteem, impulsivity, self-identity, and self-image. Similarly, sleep disturbance, anxiety, stress, and, to a lesser extent, depression, which are also associated with Internet abuse, have been associated with problematic cell-phone use. In addition, the present review reveals the coexistence relationship between problematic cell-phone use and substance use such as tobacco and alcohol.",1837291586," Journal Article , Review",2016
Behavioral Neuroadaptation to Alcohol: From Glucocorticoids to Histone Acetylation.,"A prime mechanism that contributes to the development and maintenance of alcoholism is the dysregulation of the hypothalamic-pituitary-adrenal axis activity and the release of glucocorticoids (cortisol in humans and primates, corticosterone in rodents) from the adrenal glands. In the brain, sustained, local elevation of glucocorticoid concentration even long after cessation of chronic alcohol consumption compromises functional integrity of a circuit, including the prefrontal cortex (PFC), the hippocampus (HPC), and the amygdala (AMG). These structures are implicated in learning and memory processes as well as in orchestrating neuroadaptive responses to stress and anxiety responses. Thus, potentiation of anxiety-related neuroadaptation by alcohol is characterized by an abnormally AMG hyperactivity coupled with a hypofunction of the PFC and the HPC. This review describes research on molecular and epigenetic mechanisms by which alcohol causes distinct region-specific adaptive changes in gene expression patterns and ultimately leads to a variety of cognitive and behavioral impairments on prefrontal- and hippocampal-based tasks. Alcohol-induced neuroadaptations involve the dysregulation of numerous signaling cascades, leading to long-term changes in transcriptional profiles of genes, through the actions of transcription factors such as [cAMP response element-binding protein (CREB)] and chromatin remodeling due to posttranslational modifications of histone proteins. We describe the role of prefrontal-HPC-AMG circuit in mediating the effects of acute and chronic alcohol on learning and memory, and region-specific molecular and epigenetic mechanisms involved in this process. This review first discusses the importance of brain region-specific dysregulation of glucocorticoid concentration in the development of alcohol dependence and describes how persistently increased glucocorticoid levels in PFC may be involved in mediating working memory impairments and neuroadaptive changes during withdrawal from chronic alcohol intake. It then highlights the role of cAMP-PKA-CREB signaling cascade and histone acetylation within the PFC and limbic structures in alcohol-induced anxiety and behavioral impairments, and how an understanding of functional alterations of these pathways might lead to better treatments for neuropsychiatric disorders.",1835519597," Journal Article , Review",2016
Dopamine Rebound-Excitation Theory: Putting Brakes on PTSD.,"It is not uncommon for humans or animals to experience traumatic events in their lifetimes. However, the majority of individuals are resilient to long-term detrimental changes turning into anxiety and depression, such as post-traumatic stress disorder (PTSD). What underlying neural mechanism accounts for individual variability in stress resilience? Hyperactivity in fear circuits, such as the amygdalar system, is well-known to be the major pathophysiological basis for PTSD, much like a ""stuck accelerator."" Interestingly, increasing evidence demonstrates that dopamine (DA) - traditionally known for its role in motivation, reward prediction, and addiction - is also crucial in regulating fear learning and anxiety. Yet, how dopaminergic (DAergic) neurons control stress resilience is unclear, especially given that DAergic neurons have multiple subtypes with distinct temporal dynamics. Here, we propose the Rebound-Excitation Theory, which posits that DAergic neurons' rebound-excitation at the termination of fearful experiences serves as an important ""brake"" by providing intrinsic safety-signals to fear-processing neural circuits in a spatially and temporally controlled manner. We discuss how DAergic neuron rebound-excitation may be regulated by genetics and experiences, and how such physiological properties may be used as a brain-activity biomarker to predict and confer individual resilience to stress and anxiety.",1835406984, Journal Article,2016
Comparative Evaluation of Child Behavior Checklist-Derived Scales in Children Clinically Referred for Emotional and Behavioral Dysregulation.,"BACKGROUND We recently developed the Child Behavior Checklist-Mania Scale (CBCL-MS), a novel and short instrument for the assessment of mania-like symptoms in children and adolescents derived from the CBCL item pool and have demonstrated its construct validity and temporal stability in a longitudinal general population sample.
 OBJECTIVE The aim of this study was to evaluate the construct validity of the 19-item CBCL-MS in a clinical sample and to compare its discriminatory ability to that of the 40-item CBCL-dysregulation profile (CBCL-DP) and the 34-item CBCL-Externalizing Scale.
 METHODS The study sample comprised 202 children, aged 7-12 years, diagnosed with DSM-defined attention deficit hyperactivity disorder (ADHD), conduct disorder (CD), oppositional defiant disorder (ODD), and mood and anxiety disorders based on the Diagnostic Interview Schedule for Children. The construct validity of the CBCL-MS was tested by means of a confirmatory factor analysis. Receiver operating characteristics (ROC) curves and logistic regression analyses adjusted for sex and age were used to assess the discriminatory ability relative to that of the CBCL-DP and the CBCL-Externalizing Scale.
 RESULTS The CBCL-MS had excellent construct validity (comparative fit index = 0.97; Tucker-Lewis index = 0.96; root mean square error of approximation = 0.04). Despite similar overall performance across scales, the clinical range scores of the CBCL-DP and the CBCL-Externalizing Scale were associated with higher odds for ODD and CD, while the clinical range scores of the CBCL-MS were associated with higher odds for mood disorders. The concordance rate among the children who scored within the clinical range of each scale was over 90%.
 CONCLUSION CBCL-MS has good construct validity in general population and clinical samples and is therefore suitable for both clinical practice and research.",1818335545, Journal Article,2016
Development and Clinical Evaluation of an mHealth Application for Stress Management.,"A large number of individuals experience mental health disorders, with cognitive behavioral therapy (CBT) emerging as a standard practice for reduction in psychiatric symptoms, including stress, anger, anxiety, and depression. However, CBT is associated with significant patient dropout and lacks the means to provide objective data regarding a patient's experience and symptoms between sessions. Emerging wearables and mobile health (mHealth) applications represent an approach that may provide objective data to the patient and provider between CBT sessions. Here, we describe the development of a classifier of real-time physiological stress in a healthy population (n = 35) and apply it in a controlled clinical evaluation for armed forces veterans undergoing CBT for stress and anger management (n = 16). Using cardiovascular and electrodermal inputs from a wearable device, the classifier was able to detect physiological stress in a non-clinical sample with accuracy greater than 90%. In a small clinical sample, patients who used the classifier and an associated mHealth application were less likely to discontinue therapy (p = 0.016, d = 1.34) and significantly improved on measures of stress (p = 0.032, d = 1.61), anxiety (p = 0.050, d = 1.26), and anger (p = 0.046, d = 1.41) compared to controls undergoing CBT alone. Given the large number of individuals that experience mental health disorders and the unmet need for treatment, especially in developing nations, such mHealth approaches have the potential to provide or augment treatment at low cost in the absence of in-person care.",1810865301, Journal Article,2016
The Clinical Link between Type D Personality and Diabetes.,"INTRODUCTION Type D personality consists of a mixture of high levels of negative affectivity and social inhibition, resulting in a stable tendency to experience negative emotions, by inhibiting the expression of these emotions. We have reanalyzed the clinically relevant studies examining the role of this personality profile in diabetes, by providing a qualitative synthesis of the data. In this regard, the aim of this study is to provide a systematic review by evaluating the clinical link between Type D personality and diabetes.
 METHOD When focusing on PRISMA guidelines, we have performed a comprehensive research of the literature on PubMed, Scopus, ScienceDirect, ISI Web of Science, PsycINFO, and Google Scholar by using search terms as ""distressed personality"" OR (i.e., Boolean operator) ""Type D personality"" combined with the Boolean ""AND"" operator with ""diabetes.""
 RESULTS A total of seven research studies were identified and included in the review. Type D was found to be more prevalent in diabetes patients than controls. As regards the specific association with diabetes variables, Type D personality is a significant predictor of both poor medication adherence and unhealthy behaviors, by predicting negative mental health consequences also (i.e., depressed mood, anhedonia, and anxiety).
 CONCLUSION Our review emphasized for the first time that Type D personality affects clinical factors in patients with diabetes by provoking adverse outcomes. The core implication of the study comprises the clinical relevance to detect, from a clinimetric point of view, Type D personality in diabetes in order to prevent potentially negative clinical outcomes.",1806442249," Journal Article , Review",2016
Updates and Current Perspectives of Psychiatric Assessments after Traumatic Brain Injury: A Systematic Review.,"Neuropsychological and psychiatric disorders represent a major concern and cause of disabilities after the trauma, contributing to worse recovery after traumatic brain injury (TBI). However, the lack of well-defined parameters to evaluate patient's psychiatric disorders leads to a wide range of diagnoses and symptoms. The aim of this study was to perform a review of literature in order to gather data of the most common scales and inventories used to assess and diagnose depression, anxiety, and posttraumatic stress disorder (PTSD) after TBI. We conducted a literature search via MEDLINE, PubMed, and Web of Science. We included reviews, systematic reviews, and meta-analysis studies, and we used the following keywords: ""traumatic brain injury OR TBI,"" ""depression OR depressive disorder,"" ""anxiety,"" and ""posttraumatic stress disorder OR PTSD."" From 610 titles, a total of 68 systematic reviews or meta-analysis were included in the section ""Results"" of this review: depression (n = 32), anxiety (n = 9), and PTSD (n = 27). Depression after TBI is a more established condition, with more homogeneous studies. Anxiety and PTSD disorders have been studied in a heterogeneous way, usually as comorbidity with other psychiatric disorders. Some scales and inventories designed for the general community may not be appropriate for patients with TBI.",1802473725," Journal Article , Review",2016
Effectiveness of In Virtuo Exposure and Response Prevention Treatment Using Cognitive-Behavioral Therapy for Obsessive-Compulsive Disorder: A Study Based on a Single-Case Study Protocol.,"Obsessive-compulsive disorder (OCD) is characterized by the presence of distressing, recurrent and intrusive thoughts, impulses, or doubts as well as behavioral or mental rituals. OCD has various subtypes, including the fear of contamination in which individuals fear bacteria, germs, disease, or bodily secretions, and engage in clinically significant cleaning and avoidance rituals. Cognitive-behavioral therapy (CBT) is an effective treatment for OCD and involves, among other therapeutic strategies, exposing patients to feared stimuli while preventing them to engage in compulsive behaviors. In recent years, virtual reality (VR) has shown the potential of in virtuo exposure with people suffering from anxiety disorders and OCD. The objective of this pilot study is to examine the effectiveness of a CBT program where exposure in conducted in virtuo. Three adults suffering from OCD with a dominant subtype of contamination were enrolled in a single-case design with multiple baselines across participants. The presence and intensity of obsessions and compulsions were assessed daily during baselines of 3-, 4-, or 5-week, and a 12-session treatment. Follow-up information was gathered after 4 and 8 months. Treatment outcome is assessed with visual inspection of the graphs and ARMA time-series analyses. Clinical information, self-reports, and details of the treatment are provided for each patient. Statistical analyses for the time-series data revealed a statistically significant improvement in all three participants, but global improvement is considered positive for only two. This study innovates in proving preliminary support for the usefulness of VR in the CBT of OCD with contamination features.",1802473698, Journal Article,2016
"Comorbidities, Social Impact, and Quality of Life in Tourette Syndrome.","Tourette syndrome (TS) is more than having motor and vocal tics, and this review will examine the varied comorbidities as well as the social impact and quality of life (QoL) in individuals with TS. The relationship between any individual and his/her environment is complex, and this is further exaggerated in the case of a person with TS. For example, tics may play a significant role in shaping the person's experiences, perceptions, and interactions with the environment. Furthermore, associated clinical features, comorbidities, and coexisting psychopathologies may compound or alter this relationship. In this regard, the common comorbidities include attention-deficit hyperactivity disorder and disruptive behaviors, obsessive compulsive disorder, and autism spectrum disorder, and coexistent problems include anxiety, depression, and low self-esteem, which can all lead to poorer psychosocial functioning and QoL. Thus, the symptoms of TS and the associated comorbid conditions may interact to result in a vicious cycle or a downward spiraling of negative experiences and poor QoL. The stigma and social maladjustment in TS and the social exclusion, bullying, and discrimination are considered to be caused in large part by misperceptions of the disorder by teachers, peers, and the wider community. Improved community and professional awareness about TS and related comorbidities and other psychopathologies as well as the provision of multidisciplinary services to meet the complex needs of this clinical population are critical. Future research to inform the risk and resilience factors for successful long-term outcomes is also warranted.",1801859734, Journal Article,2016
Trait Impulsivity and Anhedonia: Two Gateways for the Development of Impulse Control Disorders in Parkinson's Disease?,"Apathy and impulsivity are two major comorbid syndromes of Parkinson's disease (PD) that may represent two extremes of a behavioral spectrum modulated by dopamine-dependent processes. PD is characterized by a progressive loss of dopaminergic neurons in the substantia nigra pars compacta to which are attributed the cardinal motor symptoms of the disorder. Dopamine replacement therapy (DRT), used widely to treat these motor symptoms, is often associated with deficits in hedonic processing and motivation, including apathy and depression, as well as impulse control disorders (ICDs). ICDs comprise pathological gambling, hypersexuality, compulsive shopping, binge eating, compulsive overuse of dopaminergic medication, and punding. More frequently observed in males with early onset PD, ICDs are associated not only with comorbid affective symptoms, such as depression and anxiety, but also with behavioral traits, such as novelty seeking and impulsivity, as well as with personal or familial history of alcohol use. This constellation of associated risk factors highlights the importance of inter-individual differences in the vulnerability to develop comorbid psychiatric disorders in PD patients. Additionally, withdrawal from DRT in patients with ICDs frequently unmasks a severe apathetic state, suggesting that apathy and ICDs may be caused by overlapping neurobiological mechanisms within the cortico-striato-thalamo-cortical networks. We suggest that altered hedonic and impulse control processes represent distinct prodromal substrates for the development of these psychiatric symptoms, the etiopathogenic mechanisms of which remain unknown. Specifically, we argue that deficits in hedonic and motivational states and impulse control are mediated by overlapping, yet dissociable, neural mechanisms that differentially interact with DRT to promote the emergence of ICDs in vulnerable individuals. Thus, we provide a novel heuristic framework for basic and clinical research to better define and treat comorbid ICDs in PD.",1797544368, Journal Article,2016
"Psychosomatic Status, Personality Traits, and Coping Styles of Bereaved and Non-Bereaved Survivors of the 2008 Wenchuan Earthquake, China.","OBJECTIVES This study examined personality, coping styles, and psychosomatic characteristics and their relationships in bereaved and non-bereaved earthquake survivors.
 STUDY DESIGN Cross-sectional survey.
 METHODS A survey was conducted with a sample of 102 non-bereaved survivors and 79 bereaved survivors from Mianyang, Anyang, and similar districts 2 weeks after Wenchuan earthquake. Survivors completed questionnaires, including items about demographics, personality characteristics, coping styles, and psychosomatic status.
 RESULTS Bereaved survivors had lower scores for gregariousness, trust, and optimism, but higher scores for depressed mood, loneliness, becoming easily fearful, irritation, and anxiety than non-bereaved survivors. In addition, bereaved participants scored higher for avoiding problems, self-blame, and fantasy coping styles than non-bereaved ones. Personality and coping styles significantly correlated with psychosomatic status in bereaved and non-bereaved survivors. Optimism and openness to feelings personality characteristics, and self-blame, avoiding problems, and rationalization coping styles significantly predicted psychosomatic status of bereaved survivors, whereas openness to fantasy, optimism, order, and trust personality characteristics, and self-blame and avoiding problems coping styles significantly predicted psychosomatic status of non-bereaved survivors.
 CONCLUSION Earthquake survivors experienced post-traumatic stress disorder (PTSD) symptoms and negative emotions. Bereaved survivors experienced more serious PTSD symptoms and negative emotions relative to non-bereaved survivors. Appropriate psychological crisis interventions should be conducted for earthquake survivors, especially bereaved survivors.",1776085839, Journal Article,2016
Anxiety as a Risk Factor for Cardiovascular Diseases.,,1770880840, Journal Article,2016
Memory Systems and the Addicted Brain.,"The view that anatomically distinct memory systems differentially contribute to the development of drug addiction and relapse has received extensive support. The present brief review revisits this hypothesis as it was originally proposed 20 years ago (1) and highlights several recent developments. Extensive research employing a variety of animal learning paradigms indicates that dissociable neural systems mediate distinct types of learning and memory. Each memory system potentially contributes unique components to the learned behavior supporting drug addiction and relapse. In particular, the shift from recreational drug use to compulsive drug abuse may reflect a neuroanatomical shift from cognitive control of behavior mediated by the hippocampus/dorsomedial striatum toward habitual control of behavior mediated by the dorsolateral striatum (DLS). In addition, stress/anxiety may constitute a cofactor that facilitates DLS-dependent memory, and this may serve as a neurobehavioral mechanism underlying the increased drug use and relapse in humans following stressful life events. Evidence supporting the multiple systems view of drug addiction comes predominantly from studies of learning and memory that have employed as reinforcers addictive substances often considered within the context of drug addiction research, including cocaine, alcohol, and amphetamines. In addition, recent evidence suggests that the memory systems approach may also be helpful for understanding topical sources of addiction that reflect emerging health concerns, including marijuana use, high-fat diet, and video game playing.",1770880562," Journal Article , Review",2016
Altered SPECT (123)I-iomazenil Binding in the Cingulate Cortex of Children with Anorexia Nervosa.,"Several lines of evidence suggest that anxiety plays a key role in the development and maintenance of anorexia nervosa (AN) in children. The purpose of this study was to examine cortical GABA(A)-benzodiazepine receptor binding before and after treatment in children beginning intensive AN treatment. Brain single-photon emission computed tomography (SPECT) measurements using (123)I-iomazenil, which binds to GABA(A)-benzodiazepine receptors, was performed in 26 participants with AN who were enrolled in a multimodal treatment program. Sixteen of the 26 participants underwent a repeat SPECT scan immediately before discharge at conclusion of the intensive treatment program. Eating behavior and mood disturbances were assessed using Eating Attitudes Test with 26 items (EAT-26) and the short form of the Profile of Mood States (POMS). Clinical outcome scores were evaluated after a 1-year period. We examined association between relative iomazenil-binding activity in cortical regions of interest and psychometric profiles and determined which psychometric profiles show interaction effects with brain regions. Further, we determined if binding activity could predict clinical outcome and treatment changes. Higher EAT-26 scores were significantly associated with lower iomazenil-binding activity in the anterior and posterior cingulate cortex. Higher POMS subscale scores were significantly associated with lower iomazenil-binding activity in the left frontal, parietal cortex, and posterior cingulate cortex (PCC). ""Depression-Dejection"" and ""Confusion"" POMS subscale scores, and total POMS score showed interaction effects with brain regions in iomazenil-binding activity. Decreased binding in the anterior cingulate cortex and left parietal cortex was associated with poor clinical outcomes. Relative binding increases throughout the PCC and occipital gyrus were observed after weight gain in children with AN. These findings suggest that cortical GABAergic receptor binding is altered in children with AN. This may be a state-related change, which could be used to monitor and guide the treatment of eating disorders.",1768168170, Journal Article,2016
